img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,release_year
/games/boxart/full_3543577JapanFrontccc.jpg,Hiiro No Kakera: Shin Tamayori Hime Denshou,PS2,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2009-10-01,,2009
/games/boxart/full_iza-shutsujin-koisen_68JapanFront.jpg,"Iza, Shutsujin! Koisen",PSP,Adventure,Quinrose,QuinRose,,0.01,,0.01,,,2011-05-26,,2011
/games/boxart/default.jpg,Arabians Lost: The Engagement On Desert,PSP,Misc,Quinrose,Unknown,,0.01,,0.01,,,2012-06-28,,2012
/games/boxart/full_7387013AmericaFrontccc.jpg,Fullmetal Alchemist: Trading Card Game,DS,Misc,Destineer,Magellan Interactive,,0.01,0.01,,,0.0,2007-10-15,,2007
/games/boxart/full_thinksmart-chess-for-kids_924AmericaFront.jpg,Thinksmart: Chess For Kids,DS,Misc,Mentor Interactive,Mentor Interactive,,0.01,0.01,,,0.0,2011-09-06,,2011
/games/boxart/default.jpg,Sakura-Sou No Pet Na Kanojo,PSV,Misc,Kadokawa Games,Unknown,,0.01,,0.01,,,2013-02-14,,2013
/games/boxart/full_716016JapanFrontccc.jpg,Nova Usagi No Game De Ryuugaku!? Ds,DS,Misc,Konami,Konami,,0.01,,0.01,,,2007-02-27,,2007
/games/boxart/full_6676894AmericaFrontccc.jpg,Petz: Hamsterz Life 2,GBA,Misc,Ubisoft,Jorudan,,0.01,0.01,,0.0,0.0,2007-11-13,,2007
/games/boxart/default.jpg,Saint Seiya Omega: Ultimate Cosmo,PSP,Misc,Namco Bandai Games,Unknown,,0.01,,0.01,,,2012-11-29,,2012
/games/boxart/full_1663968AmericaFrontccc.jpg,Jam Sessions: Sing And Play Guitar (Jp Sales),DS,Misc,Ubisoft,Plato,,0.01,,0.01,,,2007-09-11,,2007
/games/boxart/full_2904571JapanFrontccc.jpg,Nakayoshi All-Stars: Mezase Gakuen Idol,DS,Misc,Creative Core,Creative Core,,0.01,,0.01,,,2008-12-18,,2008
/games/boxart/full_1963241AmericaFrontccc.jpg,Smart Kid'S Gameclub,DS,Misc,Ufo Interactive,Starfish Inc.,,0.01,0.01,,,,2007-11-16,,2007
/games/boxart/7887592ccc.jpg,Ultimate Board Game Collection,PS2,Misc,Valcon Games,Jack of All Games,,0.01,0.01,,0.0,0.0,2006-07-11,,2006
/games/boxart/full_7373698JapanFrontccc.jpg,Idol Janshi Suchie-Pai Iv,PS2,Misc,Jaleco,Jaleco Entertainment,,0.01,,0.01,,,2007-10-11,,2007
/games/boxart/default.jpg,Natsuzora No Monologue,PSP,Misc,Otomate,Unknown,,0.01,,0.01,,,2013-03-20,,2013
/games/boxart/default.jpg,Dramatical Murder Re:Code,PSV,Misc,Nitroplus,Unknown,,0.01,,0.01,,,2014-10-30,,2014
/games/boxart/default.jpg,Shirahana No Ori: Hiiro No Kakera 4 - Shiki No Uta,PSP,Misc,Idea Factory,Unknown,,0.01,,0.01,,,2013-09-05,,2013
/games/boxart/full_7422462JapanFrontccc.jpg,Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,PS2,Misc,Tecmo,Net Corporation,,0.01,,0.01,,,2009-05-14,,2009
/games/boxart/full_3137163JapanFrontccc.jpg,Rakushou! Pachi-Slot Sengen 4,PS2,Misc,Tecmo,Net Corporation,,0.01,,0.01,,,2006-03-23,,2006
/games/boxart/default.jpg,Tsuyo Kiss 3 Portable,PSP,Misc,Netrevo,Unknown,,0.01,,0.01,,,2012-05-31,,2012
/games/boxart/8304059ccc.jpg,Duel Masters: Shadow Of The Code,GBA,Misc,Atari,Mistic Software,,0.01,0.01,,0.0,0.0,2005-10-18,,2005
/games/boxart/full_5632788JapanFrontccc.jpg,Happy Dance Collection,WII,Misc,Namco Bandai,Bandai Namco Games,,0.01,,0.01,,,2008-10-23,,2008
/games/boxart/full_9636757JapanFrontccc.jpg,Bakumatsu Rock: Ultra Soul,PSP,Misc,Marvelous Interactive,Marvelous Interactive,,0.01,,0.01,,,2014-09-25,,2014
/games/boxart/default.jpg,Daiya No Kuni No Alice: Wonderful Mirror World,PSP,Misc,Quinrose,Unknown,,0.01,,0.01,,,2013-07-25,,2013
/games/boxart/default.jpg,Nyaruko-San: Nafushigatai Game No You Na Mono,PSV,Misc,5Pb,Unknown,,0.01,,0.01,,,2013-05-30,,2013
/games/boxart/full_mahjong-taikai-iv_7JapanFront.jpg,Mahjong Taikai Iv,PS3,Misc,Koei,Koei,,0.01,,0.01,,,2006-11-22,,2006
/games/boxart/full_jinsei-game_4JapanFront.jpg,Jinsei Game Q Ds: Shouwa No Dekigoto,DS,Misc,Takara Tomy,Takara Tomy,,0.01,,0.01,,,2007-12-27,,2007
/games/boxart/full_4066416JapanFrontccc.jpg,Doraemon Wii: Himitsu Douguou Ketteisen!,WII,Misc,Sega,Sega,,0.01,,0.01,,,2007-12-06,,2007
/games/boxart/full_1911183JapanFrontccc.jpg,Amnesia Later,PSV,Misc,Idea Factory,Idea Factory,,0.01,,0.01,,,2014-10-16,,2014
/games/boxart/full_4669215JapanFrontccc.jpg,Naxat Soft Reachmania Vol. 1: Cr Galaxy Angel,PS2,Misc,Naxat Soft,Naxat Soft,,0.01,,0.01,,,2008-11-27,,2008
/games/boxart/full_1136997AmericaFrontccc.jpg,Dokuro,PSV,Misc,Gungho,Unknown,,0.01,,0.01,,,2012-07-05,,2012
/games/boxart/full_5525445JapanFrontccc.jpg,Jan Sangoku Musou,PS2,Misc,Koei,Koei,,0.01,,0.01,,,2006-03-23,,2006
/games/boxart/full_6436179JapanFrontccc.jpg,Soullink Extension,PS2,Adventure,Interchannel,Interchannel,,0.01,,0.01,,,2006-06-29,,2006
/games/boxart/full_8342071AmericaFrontccc.jpg,Seaworld Adventure Parks: Shamu'S Deep Sea Adventure,XB,Adventure,Activision,FUN Labs,,0.01,0.01,,0.0,0.0,2005-11-01,,2005
/games/boxart/full_1120154JapanFrontccc.jpg,Hana Oboro: Sengoku Denranki,PSV,Adventure,Idea Factory,Unknown,,0.01,,0.01,,,2017-01-19,,2017
/games/boxart/full_2049985JapanFrontccc.jpg,Himawari: Pebble In The Sky Portable,PSP,Adventure,Kadokawa Shoten,Kadokawa Shoten,,0.01,,0.01,,,2010-04-22,,2010
/games/boxart/full_6871753JapanFrontccc.jpg,Katekyoo Hitman Reborn Nerae!? Ring X Bongole Returns,PS2,Adventure,Marvelous Interactive,Marvelous Interactive,,0.01,,0.01,,,2008-08-28,,2008
/games/boxart/full_8283685JapanFrontccc.jpg,Kono Aozora Ni Yakusoku O: Tenohira No Rakuen,PSP,Adventure,Tgl,TGL,,0.01,,0.01,,,2009-06-25,,2009
/games/boxart/full_6876294JapanFrontccc.jpg,Gunparade Orchestra: Ao No Shou,PS2,Adventure,Sony Computer Entertainment,Alfa System,,0.01,,0.01,,,2006-07-20,,2006
/games/boxart/full_instant-brain_496JapanFront.jpg,Instant Brain,X360,Adventure,Cave,Cave,,0.01,,0.01,,,2011-11-10,,2011
/games/boxart/full_coronation-street-the-mystery-of-the-missing-hotpot-recipe_440PALFront.jpg,Coronation Street: The Mystery Of The Missing Hotpot Recipe,PC,Adventure,Avanquest,Avanquest Software,,0.01,,,0.01,0.0,2011-07-22,,2011
/games/boxart/full_4929405JapanFrontccc.jpg,Sora No Otoshimono: Dokidoki Summer Vacation,PSP,Adventure,Kadokawa Shoten,Kadokawa Shoten,,0.01,,0.01,,,2010-03-25,,2010
/games/boxart/full_7344199JapanFrontccc.jpg,S.Y.K: Shinsetsu Saiyuuki,PS2,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2009-08-20,,2009
/games/boxart/full_wand-of-fortune-mirai-e-no-prologue-portable_605JapanFront.jpg,Wand Of Fortune: Mirai E No Prologue Portable,PSP,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2010-12-02,,2010
/games/boxart/full_517108JapanFrontccc.jpg,Secret Game Portable,PSP,Adventure,Yeti,Regista,,0.01,,0.01,,,2010-05-27,,2010
/games/boxart/full_1155371JapanFrontccc.jpg,Sengoku Hime: Senran Ni Mau Otometachi,PSP,Adventure,Yeti,Yeti,,0.01,,0.01,,,2009-11-12,,2009
/games/boxart/full_wand-of-fortune-portable_7JapanFront.jpg,Wand Of Fortune Portable,PSP,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2010-06-10,,2010
/games/boxart/full_7084205JapanFrontccc.jpg,Kurogane Kaikitan,PSV,Adventure,Minato Station,Minato Station,,0.01,,0.01,,,2015-01-29,,2015
/games/boxart/default.jpg,Sakura-Sou No Pet Na Kanojo,PSP,Misc,Kadokawa Games,Unknown,,0.01,,0.01,,,2013-02-14,,2013
/games/boxart/full_7423828AmericaFrontccc.jpg,Satisfashion,WII,Misc,Destineer,"eGames, Inc.",,0.01,0.01,,,0.0,2010-06-08,,2010
/games/boxart/full_4030021JapanFrontccc.jpg,Toro To Morimori,PS3,Misc,Sony Computer Entertainment,SCEI,,0.01,,0.01,,,2009-07-23,,2009
/games/boxart/full_4138078PALFrontccc.jpg,Brain Exercise With Dr. Kawashima,PC,Misc,Namco Bandai,Namco Tales Studio,,0.01,,,0.01,0.0,2009-05-29,,2009
/games/boxart/default.jpg,Ro-Kyu-Bu! Secret Photo Op,PSV,Misc,Kadokawa Games,Unknown,,0.01,,0.01,,,2014-03-27,,2014
/games/boxart/full_3470440AmericaFrontccc.jpg,Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,Misc,Majesco,Majesco Games,,0.01,0.01,,0.0,0.0,2005-04-04,,2005
/games/boxart/default.jpg,Bunmei Kaika: Aoiza Ibunroku Saien,PSP,Misc,Furyu Corporation,Unknown,,0.01,,0.01,,,2012-05-17,,2012
/games/boxart/default.jpg,Bakumatsu Rock,PSP,Misc,Marvelous Entertainment,Unknown,,0.01,,0.01,,,2014-02-27,,2014
/games/boxart/full_5694599JapanFrontccc.jpg,Kikiite Hajimaru: Eigo Kaiwa Training - Kikitore,DS,Misc,Benesse,Benesse,,0.01,,0.01,,,2008-12-04,,2008
/games/boxart/default.jpg,Isshoni Gohan. Portable,PSP,Misc,Boost On,Unknown,,0.01,,0.01,,,2013-01-24,,2013
/games/boxart/default.jpg,Htol #Niq: Hotaru No Nikki,PSV,Misc,Nis America,Unknown,,0.01,,0.01,,,2015-02-24,,2015
/games/boxart/default.jpg,Ouka Sengoku Portable,PSP,Misc,Alchemist,Unknown,,0.01,,0.01,,,2012-07-05,,2012
/games/boxart/default.jpg,Princess Arthur,PSP,Misc,Idea Factory,Unknown,,0.01,,0.01,,,2013-03-28,,2013
/games/boxart/default.jpg,Miyako: Awayuki No Utage,PSP,Misc,Idea Factory,Unknown,,0.01,,0.01,,,2012-04-19,,2012
/games/boxart/full_4320470AmericaFrontccc.jpg,Konami Classics Vol. 2,X360,Misc,Konami,Konami,,0.01,0.01,,,0.0,2009-12-15,,2009
/games/boxart/full_tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome_493JapanFront.jpg,Tobidase! Kagaku-Kun Chikyuu Daitanken! Nazo No Chinkai Seibutsu Ni Idome!,DS,Misc,Namco Bandai,Namco Bandai Games,,0.01,,0.01,,,2011-03-03,,2011
/games/boxart/full_games-around-the-world_4AmericaFront.jpg,Games Around The World,DS,Misc,Zoo Games,Zoo Games,,0.01,0.01,,,0.0,2010-11-05,,2010
/games/boxart/full_4260194JapanFrontccc.jpg,Nodame Cantabile,PS2,Misc,Banpresto,Banpresto,,0.01,,0.01,,,2007-07-19,,2007
/games/boxart/9451089ccc.jpg,Rayman Raving Rabbids,PC,Misc,Ubisoft,Ubisoft Bulgaria,,0.01,,,0.01,0.0,2006-12-11,,2006
/games/boxart/default.jpg,1/2 Summer +,PSP,Misc,Kaga Create,Unknown,,0.01,,0.01,,,2013-07-18,,2013
/games/boxart/default.jpg,Geten No Hana: Yume Akari,PSP,Misc,Tecmo Koei,Unknown,,0.01,,0.01,,,2014-02-27,,2014
/games/boxart/6458869ccc.jpg,Diary Girl,DS,Misc,Konami,Konami,,0.01,0.01,,0.0,0.0,2008-03-18,,2008
/games/boxart/default.jpg,Abunai: Koi No Sousa Shitsu,PSP,Misc,Quinrose,Unknown,,0.01,,0.01,,,2012-05-31,,2012
/games/boxart/full_magic-encyclopedia-moonlight_46PALFront.jpg,Magic Encyclopedia: Moonlight,DS,Misc,Foreign Media Games,Foreign Media Games,,0.01,,,0.01,0.0,2010-10-15,,2010
/games/boxart/full_8123384JapanFrontccc.jpg,"Pachi-Slot Teiou: Golgo 13 Las Vegas (Jp Sales, But Wrong System)",PS2,Misc,Media Entertainment,Media Entertainment,,0.01,,0.01,,,2002-05-30,,2002
/games/boxart/full_9336902JapanFrontccc.jpg,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin Iii,PS2,Misc,Hackberry,Hack Berry,,0.01,,0.01,,,2010-05-27,,2010
/games/boxart/full_7208452AmericaFrontccc.jpg,50 Classic Games,3DS,Misc,Maximum Family Games,Unknown,,0.01,,,0.01,0.0,2012-03-27,,2012
/games/boxart/full_1667419AmericaFrontccc.jpg,World Poker Tour,GBA,Misc,2K Sports,Backbone Emeryville,,0.01,0.01,,0.0,0.0,2005-10-18,,2005
/games/boxart/default.jpg,The Legend Of Heroes Vi: Sora No Kiseki The 3Rd,PS3,Misc,Falcom Corporation,Unknown,,0.01,,0.01,,,2013-06-27,,2013
/games/boxart/full_8533765JapanFrontccc.jpg,Castle Of Shikigami Iii,X360,Shooter,Arc System Works,Alfa System,,0.01,,0.01,,,2007-12-13,,2007
/games/boxart/full_burn-zombie-burn_111PALFront.jpg,Burn Zombie Burn!,PC,Shooter,P2 Games,Doublesix,,0.01,,,0.01,0.0,2010-08-12,,2010
/games/boxart/4110584ccc.jpg,Tom Clancy'S Ghost Recon Advanced Warfighter 2,PC,Shooter,Ubisoft,GRIN,,0.01,,,0.01,0.0,2007-07-17,,2007
/games/boxart/full_3964372JapanFrontccc.jpg,Zero Cho Aniki,PSP,Shooter,Gungho,"extreme Co.,Ltd.",,0.01,,0.01,,,2009-03-19,,2009
/games/boxart/full_6356042JapanFrontccc.jpg,Oretachi No Sabage Portable,PSP,Shooter,Best Media,Best Media,,0.01,,0.01,,,2008-12-25,,2008
/games/boxart/6848047ccc.jpg,Chaos Field,GC,Shooter,O3 Entertainment,MileStone Inc.,,0.01,0.01,,0.0,0.0,2005-12-20,,2005
/games/boxart/7889199ccc.gif,World War Ii Combat: Iwo Jima,XB,Shooter,Groove Games,Direct Action Games,,0.01,0.01,,0.0,0.0,2006-07-21,,2006
/games/boxart/full_947211AmericaFrontccc.jpg,Smart Kid'S Mega Game Mix,DS,Misc,Ufo Interactive,Starfish Inc.,,0.01,0.01,,,0.0,2009-09-29,,2009
/games/boxart/default.jpg,Nobunaga No Yabou Online: Houou No Shou,PS3,Misc,Tecmo Koei,Unknown,,0.01,,0.01,,,2012-03-07,,2012
/games/boxart/full_9897361PALFrontccc.jpg,Postman Pat: Special Delivery Service,DS,Misc,Gsp,Uacari,,0.01,,,0.01,0.0,2009-08-07,,2009
/games/boxart/full_5315666JapanFrontccc.jpg,Cosmetic Paradise: Make No Kiseki,DS,Misc,Global A Entertainment,Global A Entertainment,,0.01,,0.01,,,2008-07-10,,2008
/games/boxart/full_2643377AmericaFrontccc.jpg,Ninja Gaiden Sigma 2,PSV,Misc,Tecmo Koei,Unknown,,0.01,,0.01,0.0,0.0,2013-02-26,,2013
/games/boxart/full_803545JapanFrontccc.jpg,Simple Ds Series Vol. 14: The Jidousha Kyoushuujo Ds,DS,Misc,D3 Publisher,Vingt-et-un Systems,,0.01,,0.01,,,2007-05-31,,2007
/games/boxart/default.jpg,Shinobi Koutsutsu,PSP,Misc,Idea Factory,Unknown,,0.01,,0.01,,,2014-01-30,,2014
/games/boxart/full_1869192AmericaFrontccc.jpg,Totally Spies! Totally Party,PS2,Misc,Valcon Games,Mad Monkey Studio,,0.01,0.01,,0.01,0.0,2009-03-10,,2009
/games/boxart/3775447ccc.jpg,Freaky Flyers,GC,Racing,Midway Games,Midway Games,,0.01,0.01,,0.0,0.0,2003-08-08,,2003
/games/boxart/7803435ccc.jpg,Rally Championship,GC,Racing,Conspiracy Entertainment,Warthog,,0.01,0.01,,0.0,0.0,2003-07-30,,2003
/games/boxart/full_5791078AmericaFrontccc.jpg,Monster Jam,PC,Racing,Activision,Torus Games,,0.01,0.01,,0.0,0.0,2007-11-13,,2007
/games/boxart/9969717ccc.jpg,Powerdrome,XB,Racing,Mud Duck Productions,Argonaut Games,,0.01,0.01,,0.0,0.0,2004-06-16,,2004
/games/boxart/full_858226JapanFrontccc.jpg,Dragon Zakura Ds,DS,Misc,Electronic Arts,EA Japan Studio,,0.01,,0.01,,,2007-03-08,,2007
/games/boxart/full_thunder-alley_930AmericaFront.jpg,Thunder Alley,GBA,Racing,Xs Games,Pronto Games,,0.01,0.01,,0.0,0.0,2004-06-13,,2004
/games/boxart/full_smugglers-run_728AmericaFront.jpg,Smuggler'S Run,GBA,Racing,"Destination Software, Inc",Rebellion Developments,,0.01,0.01,,0.0,0.0,2002-09-25,,2002
/games/boxart/full_5791776AmericaFrontccc.jpg,Moto Racer Advance,GBA,Racing,Ubisoft,Adeline Software,,0.01,0.01,,0.0,0.0,2002-12-05,,2002
/games/boxart/full_825221PALFrontccc.jpg,Colin Mcrae Rally 04,PC,Racing,Codemasters,Codemasters,,0.01,,,0.01,0.0,2004-04-02,,2004
/games/boxart/full_wrc-fia-world-rally-championship_7PALFront.jpg,Wrc: Fia World Rally Championship,PC,Racing,Unknown,Milestone S.r.l,,0.01,,,0.01,0.0,,,
/games/boxart/9022410ccc.jpg,Super Pickups,WII,Racing,Xs Games,Milestone,,0.01,0.01,,,0.0,2009-03-17,,2009
/games/boxart/full_9827984AmericaFrontccc.jpg,Road Trip: Shifting Gears,GBA,Racing,Conspiracy Entertainment,Takara,,0.01,0.01,,0.0,0.0,2004-04-06,,2004
/games/boxart/3901411ccc.jpg,Grooverider: Slot Car Thunder,XB,Racing,Encore,King of the Jungle,,0.01,0.01,,0.0,0.0,2003-09-26,,2003
/games/boxart/2615160ccc.jpg,Rock N' Roll Racing,SNES,Racing,Interplay Productions,Silicon & Synapse,,0.01,,0.01,,0.0,1993-06-04,,1993
/games/boxart/full_turbo-trainz_944AmericaFront.jpg,Turbo Trainz,WII,Racing,Unknown,Broken Switch Studios,,0.01,,,0.01,0.0,2020-12-31,,2020
/games/boxart/4707391ccc.jpg,Furious Karting,XB,Racing,Atari,Babylon Software,,0.01,0.01,,0.0,0.0,2003-03-28,,2003
/games/boxart/full_4698784AmericaFrontccc.jpg,Hot Wheels: Stunt Track Challenge / World Race,GBA,Racing,"Destination Software, Inc",Razorback Developments,,0.01,0.01,,0.0,0.0,2006-08-30,,2006
/games/boxart/9611791ccc.jpg,Timeshift,PC,Shooter,Sierra Entertainment,Saber Interactive,,0.01,0.01,,0.0,0.0,2007-10-30,,2007
/games/boxart/2387973ccc.jpg,Conflict: Denied Ops,PC,Shooter,Eidos Interactive,Pivotal Games,,0.01,,,0.01,0.0,2008-02-12,,2008
/games/boxart/8617273ccc.jpg,Greg Hastings' Tournament Paintball Max'D,PS2,Shooter,Activision,WXP,,0.01,0.01,,0.0,0.0,2006-09-26,,2006
/games/boxart/full_borderlands-game-of-the-year-edition_9AmericaFront.jpg,Borderlands: Game Of The Year Edition,PS3,Shooter,2K Games,Gearbox Software,,0.01,,,0.01,0.0,2010-10-12,,2010
/games/boxart/full_8866700AmericaFrontccc.jpg,Command & Conquer Renegade,PC,Shooter,Electronic Arts,Westwood Studios,,0.01,,,0.01,0.0,2002-02-25,,2002
/games/boxart/8229618ccc.jpg,F.E.A.R. Perseus Mandate,PC,Shooter,Sierra Entertainment,TimeGate,,0.01,0.01,,,0.0,2007-11-06,,2007
/games/boxart/full_3414476JapanFrontccc.jpg,Mamoru-Kun Wa Norowarete Shimatta!,X360,Shooter,G.Rev,Gulti,,0.01,,0.01,,,2009-06-25,,2009
/games/boxart/full_inversion_460AmericaFront.jpg,Inversion,PC,Shooter,Namco Bandai,Saber Interactive,,0.01,0.01,,0.0,0.0,2012-06-30,,2012
/games/boxart/full_4014058JapanFrontccc.jpg,Radirgy Noa Wii,WII,Shooter,Milestone,MileStone Inc.,,0.01,,0.01,,,2010-02-25,,2010
/games/boxart/default.jpg,Deep Black,PC,Shooter,505 Games,BiArt Studios,,0.01,,,0.0,0.0,,,
/games/boxart/4952239ccc.jpg,Tom Clancy'S Splinter Cell,PC,Shooter,Ubisoft,Ubisoft,,0.01,,,0.0,0.0,2003-02-19,,2003
/games/boxart/4163564ccc.jpg,Serious Sam Ii,PC,Shooter,2K Games,Croteam,,0.01,,,0.01,0.0,2005-10-19,,2005
/games/boxart/full_2826278AmericaFrontccc.jpg,Vanark,PS,Shooter,Jaleco,Jaleco,,0.01,0.01,,0.01,0.0,2000-03-31,,2000
/games/boxart/9237247ccc.jpg,Metal Slug Anthology,PS2,Shooter,Snk Playmore,Terminal Reality,,0.01,,0.01,,,2007-03-28,,2007
/games/boxart/full_482581JapanFrontccc.jpg,"Shooting Love, 200X",X360,Shooter,Triangle Service,Triangle Service,,0.01,,0.01,,,2009-02-19,,2009
/games/boxart/2732142ccc.gif,Space Invaders Revolution,DS,Shooter,Mastiff,Taito Corporation,,0.01,0.01,,0.0,0.0,2005-09-20,,2005
/games/boxart/full_160557AmericaFrontccc.jpg,Tom Clancy'S  Ghost Recon Advanced Warfighter (Weekly Jp Sales),X360,Shooter,Ubisoft,Ubisoft Paris,,0.01,,0.01,,,2006-03-09,,2006
/games/boxart/7946863ccc.jpg,Winback 2: Project Poseidon,PS2,Shooter,Koei,Cavia Inc.,,0.01,0.01,,0.01,0.0,2006-04-25,,2006
/games/boxart/full_1809227AmericaFrontccc.jpg,Turok,PC,Shooter,Touchstone,Propaganda Games,,0.01,,,0.01,0.0,2008-04-22,,2008
/games/boxart/full_7621529AmericaFrontccc.jpg,Men In Black Ii: Alien Escape,GC,Shooter,Infogrames,Melbourne House,,0.01,0.01,,0.0,0.0,2003-02-07,,2003
/games/boxart/full_pirate-blast_176AmericaFront.jpg,Pirate Blast,WII,Shooter,Zoo Games,TBA,,0.01,0.01,,,0.0,2011-02-15,,2011
/games/boxart/full_9711341AmericaFrontccc.jpg,Wanted: Weapons Of Fate,PC,Shooter,Warner Bros. Interactive,GRIN,,0.01,,,0.01,0.0,2009-03-24,,2009
/games/boxart/full_2970640AmericaFrontccc.jpg,Damnation,PC,Shooter,Codemasters,Blue Omega Entertainment,,0.01,,,0.01,0.0,2009-05-26,,2009
/games/boxart/full_7461240AmericaFrontccc.jpg,Necrovision,PC,Shooter,1C Company,Farm 51,,0.01,,,0.01,0.0,2009-05-18,,2009
/games/boxart/full_eschatos_621JapanFront.jpg,Eschatos,X360,Shooter,Qute,Qute Corporation,,0.01,,0.01,,,2011-04-07,,2011
/games/boxart/full_238588AmericaFrontccc.jpg,Gun,PC,Shooter,Activision,Neversoft Entertainment,,0.01,,,0.01,0.0,2005-11-09,,2005
/games/boxart/full_dodonpachi-resurrection-black-label_601JapanFront.jpg,Dodonpachi Daifukkatsu: Black Label,X360,Shooter,Cave,Cave,,0.01,,0.01,,,2011-02-03,,2011
/games/boxart/full_captain-morgane-and-the-golden-turtle_997PALFront.jpg,Captain Morgane And The Golden Turtle,WII,Adventure,Reef Entertainment,WizarBox,,0.01,,,0.01,0.0,2012-02-03,,2012
/games/boxart/121058ccc.gif,Wallace & Gromit: Curse Of The Were-Rabbit,XB,Adventure,Konami,Frontier Developments,,0.01,0.01,,0.0,0.0,2005-09-29,,2005
/games/boxart/full_7749933JapanFrontccc.jpg,Marginal 4: Road To Galaxy,PSV,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2017-05-25,,2017
/games/boxart/full_2379275JapanFrontccc.jpg,Tantei Jinguuji Saburo: Hai To Diamond,PSP,Adventure,Arc System Works,WorkJam,,0.01,,0.01,,,2009-09-17,,2009
/games/boxart/full_4510784JapanFrontccc.jpg,Duel Love: Koisuru Otome Wa Shouri No Megami,DS,Adventure,Namco Bandai,Bandai Namco Games,,0.01,,0.01,,,2008-03-13,,2008
/games/boxart/full_3980573JapanFrontccc.jpg,Aa Megami-Samaa,PS2,Adventure,Marvelous Interactive,Marvelous Interactive,,0.01,,0.01,,,2007-02-22,,2007
/games/boxart/full_6607605JapanFrontccc.jpg,Tomoyo After: It'S A Wonderful Life Cs Edition,PS2,Adventure,Prototype,Key,,0.01,,0.01,,,2007-01-25,,2007
/games/boxart/full_fiesta-hyper-girls-party_0JapanFront.jpg,Festa!! Hyper Girls Party,PS2,Adventure,Kid,KID Corporation,,0.01,,0.01,,,2006-06-29,,2006
/games/boxart/full_4152810JapanFrontccc.jpg,World Election,PSV,Adventure,Piacci,Piacci,,0.01,,0.01,,,2017-07-20,,2017
/games/boxart/full_8261287JapanFrontccc.jpg,Izumo 2,PS2,Adventure,Gn Software,GN Software,,0.01,,0.01,,,2006-04-27,,2006
/games/boxart/full_6233637JapanFrontccc.jpg,Pc Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,Adventure,Hudson Soft,RED Entertainment,,0.01,,0.01,,,2008-07-31,,2008
/games/boxart/full_6001474JapanFrontccc.jpg,Rosario To Vampire: Tanabata No Miss Youkai Gakuen,DS,Adventure,Capcom,Capcom,,0.01,,0.01,,,2008-03-20,,2008
/games/boxart/full_1406424JapanFrontccc.jpg,Binary Star,PSV,Adventure,Idea Factory,Design Factory,,0.01,,0.01,,,2014-09-04,,2014
/games/boxart/full_9625773JapanFrontccc.jpg,Last Escort: Club Katze,PS2,Adventure,D3 Publisher,Vingt-et-un Systems,,0.01,,0.01,,,2010-02-18,,2010
/games/boxart/full_tears-to-tiara-kakan-no-daichi-portable_887JapanFront.jpg,Tears To Tiara: Kakan No Daichi Portable,PSP,Adventure,Aquaplus,Aquaplus,,0.01,,0.01,,,2010-11-25,,2010
/games/boxart/full_1749862JapanFrontccc.jpg,Black Wolves Saga: Weiss Und Schwarz,PSV,Adventure,Idea Factory,Idea Factory,,0.01,,0.01,,,2017-01-26,,2017
/games/boxart/full_5571263JapanFrontccc.jpg,Tantei Jinguuji Saburo Ds: Fuserareta Shinjitsu,DS,Adventure,Arc System Works,WorkJam,,0.01,,0.01,,,2009-03-19,,2009
/games/boxart/full_5386582JapanFrontccc.jpg,Dr. Slump & Arale-Chan,DS,Adventure,Namco Bandai,Bandai Namco Games,,0.01,,0.01,,,2008-10-30,,2008
/games/boxart/full_umineko-no-naku-koro-ni-portable-1_993JapanFront.jpg,Umineko No Naku Koro Ni Portable 1,PSP,Adventure,Alchemist,Alchemist,,0.01,,0.01,,,2011-10-20,,2011
/games/boxart/full_5922129AmericaFrontccc.jpg,Resistance Dual Pack,PS3,Shooter,Sony Computer Entertainment,Insomniac Games,,0.01,,,0.01,0.0,2011-07-05,,2011
/games/boxart/full_zero-no-tsukaima-maigo-no-period-to-ikusen-no-symphony_8JapanFront.jpg,Zero No Tsukaima: Maigo No Period To Ikusen No Symphony,PS2,Adventure,Marvelous Interactive,Marvelous Interactive,,0.01,,0.01,,,2008-11-06,,2008
/games/boxart/5783187ccc.jpg,Darkened Skye,GC,Adventure,Simon & Schuster Interactive,Boston Animation,,0.01,0.01,,0.0,0.0,2002-11-16,,2002
/games/boxart/full_datenshi-no-amai-yuuwaku-x-kaikan-phrase_858JapanFront.jpg,Datenshi No Amai Yuuwaku X Kaikan Phrase,DS,Adventure,Furyu Corporation,FuRyu Corporation,,0.01,,0.01,,,2010-02-18,,2010
